# 14-generator South East Australian benchmark, Case 3
# Generated by build_sea_system.py from Gibbard & Vowles (2014).

# Bus initialization (Tables 8/9/12/14)
BusInit, bus = "102", p = 475, q = 50, type = "PQ"
BusInit, bus = "217", p = 1320, q = 140, type = "PQ"
BusInit, bus = "309", p = 230, q = 25, type = "PQ"
BusInit, bus = "205", p = 410, v = 1.02, type = "PV"
BusInit, bus = "206", p = 140, q = 15, type = "PQ"
BusInit, bus = "416", p = 0, q = 63.8711786, type = "PQ"
BusInit, bus = "207", p = 1975, q = 200, type = "PQ"
BusInit, bus = "212", p = 1740, q = 30.00468837, type = "PQ"
BusInit, bus = "215", p = 505, q = 50, type = "PQ"
BusInit, bus = "208", p = 220, q = 25, type = "PQ"
BusInit, bus = "209", p = 0, q = 0, type = "PQ"
BusInit, bus = "211", p = 1785, q = 79.34642231, type = "PQ"
BusInit, bus = "210", p = 0, q = 0, type = "PQ"
BusInit, bus = "213", p = 0, q = 0, type = "PQ"
BusInit, bus = "214", p = 0, q = 0, type = "PQ"
BusInit, bus = "216", p = 1930, q = 48.19711183, type = "PQ"
BusInit, bus = "303", p = 0, q = 0, type = "PQ"
BusInit, bus = "304", p = 0, q = 0, type = "PQ"
BusInit, bus = "305", p = 0, q = 0, type = "PQ"
BusInit, bus = "306", p = 1450, q = 150, type = "PQ"
BusInit, bus = "307", p = 770, q = 80, type = "PQ"
BusInit, bus = "308", p = 770, q = 80, type = "PQ"
BusInit, bus = "310", p = 0, q = 0, type = "PQ"
BusInit, bus = "311", p = 0, q = 0, type = "PQ"
BusInit, bus = "312", p = 140, q = 15, type = "PQ"
BusInit, bus = "313", p = 2840, v = 1.015, type = "PV"
BusInit, bus = "314", p = 300, q = 30, type = "PQ"
BusInit, bus = "315", p = 0, q = 0, type = "PQ"
BusInit, bus = "509", p = 100, v = 1.05, type = "PV"
BusInit, bus = "405", p = 1215, q = 120, type = "PQ"
BusInit, bus = "406", p = 905, q = 90, type = "PQ"
BusInit, bus = "408", p = 185, q = 20, type = "PQ"
BusInit, bus = "409", p = 310, q = -31.9742915, type = "PQ"
BusInit, bus = "407", p = 0, q = 0, type = "PQ"
BusInit, bus = "410", p = 650, q = 65, type = "PQ"
BusInit, bus = "411", p = 700, q = 40.02665484, type = "PQ"
BusInit, bus = "412", p = 1535, v = 1, type = "PV"
BusInit, bus = "413", p = 0, q = 0, type = "PQ"
BusInit, bus = "414", p = 0, q = 32.07104625, type = "PQ"
BusInit, bus = "415", p = 0, q = 64.21307055, type = "PQ"
BusInit, bus = "504", p = 300, q = 160.5648403, type = "PQ"
BusInit, bus = "507", p = 1100, v = 1.043, type = "PV"
BusInit, bus = "508", p = 800, q = 160, type = "PQ"
BusInit, bus = "505", p = 0, q = 0, type = "PQ"
BusInit, bus = "506", p = 0, q = 0, type = "PQ"
BusInit, bus = "101", p = -2979.6, v = 1.0, type = "PV"
BusInit, bus = "201", p = -3300, v = 1.0, type = "PV"
BusInit, bus = "202", p = -2350, v = 1.0, type = "PV"
BusInit, bus = "203", p = -450, v = 1.0, type = "PV"
BusInit, bus = "204", p = -3216, v = 1.0, type = "PV"
BusInit, bus = "301", p = 0, v = 1.0, type = "slack"
BusInit, bus = "302", p = -1272, v = 1.0, type = "PV"
BusInit, bus = "401", p = -1400, v = 1.0, type = "PV"
BusInit, bus = "402", p = -870, v = 1.0, type = "PV"
BusInit, bus = "403", p = -1400, v = 1.0, type = "PV"
BusInit, bus = "404", p = -1464, v = 1.0, type = "PV"
BusInit, bus = "501", p = -600, v = 1.0, type = "PV"
BusInit, bus = "502", p = -720, v = 1.0, type = "PV"
BusInit, bus = "503", p = -750, v = 1.0, type = "PV"

# Transmission lines (Table 10, parallel circuits aggregated)
Line, bus_i = "102", bus_j = "217", r = 0.0042, x = 0.03335, g = 0, b = 1.634, trafo = 1
	K_stab = 4.7, Tw = 7.5, sgn = 1, Tz1 = 0.2777, Tp1 = 0.00667, Tz2 = 0.1, Tp2 = 0.00667, Tz3 = 0.01, Tp3 = 0.01, Tz4 = 0.01, Tp4 = 0.01, a_q = 0.02, b_q = 0.0001, Tp5 = 0.01, Tp6 = 0.01
GENROU, idx = "SPS_4", bus = "403", avr = "AVRST1A", governor = "GOVCONST", pss = "PSSSEA",
	Sn = 100, fn = 50, H = 46.2176, D = 0, f = 0, R_s = 0, x_a = 0.01125112511, x_d = 0.1293879388, x_q = 0.09563456346, x_dprim = 0.01687668767, x_qprim = 0.02250225023, x_dsec = 0.01406390639, x_qsec = 0.01406390639, T_d0prim = 5, T_q0prim = 2, T_d0sec = 0.03, T_q0sec = 0.25, KA = 300, TA = 0.01, Tr = 0.001, TB = 0.7, TC = 0.35, TB1 = 0.001, TC1 = 0.001,
	K_stab = 6.32, Tw = 7.5, sgn = 1, Tz1 = 0.01, Tp1 = 0.01, Tz2 = 0.01, Tp2 = 0.01, Tz3 = 0.01, Tp3 = 0.01, Tz4 = 0.01, Tp4 = 0.01, a_q = 0.0909, b_q = 0.002067, Tp5 = 0.00667, Tp6 = 0.00667
GENROU, idx = "GPS_4", bus = "404", avr = "AVRST1A", governor = "GOVCONST", pss = "PSSSEA",
	Sn = 100, fn = 50, H = 79.992, D = 0, f = 0, R_s = 0, x_a = 0.00900090009, x_d = 0.1100110011, x_q = 0.0700070007, x_dprim = 0.01600160016, x_qprim = 0.03750375038, x_dsec = 0.01200120012, x_qsec = 0.01200120012, T_d0prim = 9, T_q0prim = 1.4, T_d0sec = 0.04, T_q0sec = 0.13, KA = 250, TA = 0.2, Tr = 0.001, TB = 0.0232, TC = 0.136, TB1 = 0.001, TC1 = 0.001,
	K_stab = 6.06, Tw = 7.5, sgn = 1, Tz1 = 0.01, Tp1 = 0.01, Tz2 = 0.01, Tp2 = 0.01, Tz3 = 0.01, Tp3 = 0.01, Tz4 = 0.01, Tp4 = 0.01, a_q = 0.1154, b_q = 0.005917, Tp5 = 0.00667, Tp6 = 0.00667
GENROU, idx = "NPS_5", bus = "501", avr = "AVRAC1A", governor = "GOVCONST", pss = "PSSSEA",
	Sn = 100, fn = 50, H = 23.331, D = 0, f = 0, R_s = 0, x_a = 0.02250225023, x_d = 0.3300330033, x_q = 0.2550255026, x_dprim = 0.04500450045, x_qprim = 0.1200120012, x_dsec = 0.03600360036, x_qsec = 0.03600360036, T_d0prim = 7.5, T_q0prim = 1.5, T_d0sec = 0.025, T_q0sec = 0.1, KA = 1000, TA = 0.04, KE = 1, TE = 0.87, KF = 0.004, TF = 0.27,
	K_stab = 3.9, Tw = 7.5, sgn = 1, Tz1 = 0.033, Tp1 = 0.3, Tz2 = 0.033, Tp2 = 0.00667, Tz3 = 0.01, Tp3 = 0.01, Tz4 = 0.01, Tp4 = 0.01, a_q = 0.3, b_q = 0.1111, Tp5 = 0.00667, Tp6 = 0.00667
GENROU, idx = "TPS_5", bus = "502", avr = "AVRST1A", governor = "GOVCONST", pss = "PSSSEA",
	Sn = 100, fn = 50, H = 40, D = 0, f = 0, R_s = 0, x_a = 0.02, x_d = 0.2, x_q = 0.15, x_dprim = 0.03, x_qprim = 0.08, x_dsec = 0.022, x_qsec = 0.022, T_d0prim = 7.5, T_q0prim = 3, T_d0sec = 0.04, T_q0sec = 0.2, KA = 400, TA = 0.5, Tr = 0.001, TB = 16, TC = 1.4, TB1 = 0.05, TC1 = 0.6,
	K_stab = 5.88, Tw = 7.5, sgn = 1, Tz1 = 0.5, Tp1 = 0.00667, Tz2 = 0.0588, Tp2 = 0.00667, Tz3 = 0.0167, Tp3 = 0.00667, Tz4 = 0.01, Tp4 = 0.01, a_q = 0.02, b_q = 0.0001, Tp5 = 0.01, Tp6 = 0.01
GENROU, idx = "PPS_5", bus = "503", avr = "AVRST1A", governor = "GOVCONST", pss = "PSSSEA",
	Sn = 100, fn = 50, H = 75.015, D = 0, f = 0, R_s = 0, x_a = 0.0149970006, x_d = 0.2299540092, x_q = 0.199960008, x_dprim = 0.024995001, x_qprim = 0.0349930014, x_dsec = 0.01699660068, x_qsec = 0.01699660068, T_d0prim = 5, T_q0prim = 1, T_d0sec = 0.022, T_q0sec = 0.035, KA = 300, TA = 0.01, Tr = 0.001, TB = 0.8, TC = 0.2, TB1 = 0.001, TC1 = 0.001,
	K_stab = 3.56, Tw = 7.5, sgn = 1, Tz1 = 0.2, Tp1 = 0.35, Tz2 = 0.187, Tp2 = 0.0667, Tz3 = 0.167, Tp3 = 0.00667, Tz4 = 0.02, Tp4 = 0.00667, a_q = 0.02, b_q = 0.0001, Tp5 = 0.01, Tp6 = 0.01
